date,sku,product_name,qty_sold,unit_price,sales_amount,expiry_date
2025-07-27,SKU0157,Menu Plain Paratha 30-pack,15,374.91,5634.54,2026-07-16
2025-07-27,SKU0158,Makkhan Paratha 20-pack,0,223.36,0.0,2026-06-15
2025-07-27,SKU0159,Walls Ice Cream Cornetto Single,3,82.04,238.51,2026-08-10
2025-07-28,SKU0001,Nestle Everyday Milk 1L,20,160.27,3288.66,2025-08-11
2025-07-28,SKU0005,Olpers Full Cream Milk 500ml,4,248.34,1034.74,2025-10-27
2025-07-28,SKU0006,Haleeb Fresh Milk 1L,12,216.19,2545.78,2025-10-01
2025-07-28,SKU0007,Haleeb Fresh Milk 500ml,16,181.31,3039.35,2025-06-11
2025-07-28,SKU0008,Nurpur Milk 1L,6,149.39,874.36,2025-10-17
2025-07-28,SKU0012,Nestle Yogurt 900g,5,72.85,356.35,2025-12-14
2025-07-28,SKU0013,Tarang Dahi 500g,7,121.81,893.26,2025-11-10
2025-07-28,SKU0014,Tarang Dahi 1kg,4,127.69,513.25,2025-12-06
2025-07-28,SKU0015,Olpers Cheese Slices 200g,10,204.42,2053.17,2025-11-21
2025-07-28,SKU0016,Olpers Cheese Slices 400g,17,232.22,4036.15,2025-09-18
2025-07-28,SKU0017,Nurpur Butter 200g,6,263.73,1541.64,2026-02-06
2025-07-28,SKU0019,Coca Cola Coke 500ml,3,53.14,165.13,2026-06-21
2025-07-28,SKU0021,Coca Cola Coke 2.25L,2,120.16,233.63,2026-01-09
2025-07-28,SKU0024,Pepsi Pepsi 1.5L,5,140.83,730.3,2026-08-26
2025-07-28,SKU0025,Pepsi Pepsi 2.25L,14,110.71,1512.48,2026-11-04
2025-07-28,SKU0026,7UP 7UP 250ml,17,143.3,2368.51,2026-04-12
2025-07-28,SKU0028,7UP 7UP 1.5L,14,85.11,1145.61,2026-05-01
2025-07-28,SKU0029,Sprite Sprite 250ml,9,120.31,1115.43,2026-09-09
2025-07-28,SKU0032,Fanta Orange 500ml,16,96.43,1591.02,2026-06-20
2025-07-28,SKU0033,Fanta Orange 1.5L,2,77.25,156.34,2026-03-11
2025-07-28,SKU0035,Shezan Mango Juice 1L,9,133.08,1193.57,2026-03-10
2025-07-28,SKU0037,Nestle Pure Life Water 500ml,6,43.78,254.45,2026-09-18
2025-07-28,SKU0039,Aquafina Water 500ml,10,33.38,330.18,2026-12-08
2025-07-28,SKU0040,Aquafina Water 1.5L,0,46.63,0.0,2027-05-20
2025-07-28,SKU0041,Gourmet Green Tea 25 bags,12,247.17,2951.38,2026-10-23
2025-07-28,SKU0043,Gourmet Green Tea 100 bags,15,300.65,4610.85,2026-07-26
2025-07-28,SKU0044,Lipton Yellow Label Tea 100 bags,14,408.12,5451.1,2026-09-04
2025-07-28,SKU0046,Vital Energy Drink 250ml,16,81.95,1326.41,2027-01-04
2025-07-28,SKU0048,Lays Masala Chips 68g,0,87.27,0.0,2025-12-24
2025-07-28,SKU0052,Kolson Slanty 40g,13,42.2,524.36,2026-02-21
2025-07-28,SKU0053,Super Crisp Nimko 100g,1,87.85,87.13,2026-02-09
2025-07-28,SKU0054,Super Crisp Nimko 200g,3,81.0,231.2,2026-01-12
2025-07-28,SKU0055,Cheetos Crunchy 48g,3,42.95,128.98,2026-01-16
2025-07-28,SKU0058,Peek Freans Sooper Biscuit Family Pack,4,72.31,276.25,2026-01-25
2025-07-28,SKU0059,Peek Freans Sooper Biscuit Half Roll,5,68.8,354.1,2026-01-17
2025-07-28,SKU0060,Peek Freans Chocolate Chip 90g,10,65.18,681.18,2026-04-21
2025-07-28,SKU0061,Jubilee Chocolate Biscuit 90g,14,51.42,738.66,2025-11-13
2025-07-28,SKU0062,Jubilee Coconut Biscuit 90g,20,56.07,1093.41,2026-03-04
2025-07-28,SKU0065,Rio Wafer 18g,4,44.67,172.18,2026-01-15
2025-07-28,SKU0066,Rio Wafer 45g,12,21.4,259.4,2026-03-17
2025-07-28,SKU0068,English Biscuit White Bread Large,1,79.66,76.64,2025-10-01
2025-07-28,SKU0069,English Biscuit Brown Bread Medium,9,73.13,676.68,2025-10-04
2025-07-28,SKU0070,English Biscuit Brown Bread Large,7,71.55,475.9,2025-07-13
2025-07-28,SKU0071,Peek Freans Cake Rusk Regular,10,150.19,1505.77,2025-11-01
2025-07-28,SKU0072,Peek Freans Cake Rusk Chocolate,7,191.46,1372.49,2026-01-25
2025-07-28,SKU0074,Bake Parlor Rusk Plain,0,114.16,0.0,2026-02-15
2025-07-28,SKU0076,Dawn White Bread Medium,12,89.52,1042.09,2025-11-29
2025-07-28,SKU0078,National Biryani Masala 100g,7,51.78,368.87,2027-06-24
2025-07-28,SKU0080,National Nihari Masala 50g,17,74.85,1210.58,2026-12-04
2025-07-28,SKU0081,Shan Biryani Masala 50g,14,40.95,582.79,2026-12-13
2025-07-28,SKU0083,Shan Chicken Tikka 50g,6,52.99,310.96,2027-06-27
2025-07-28,SKU0085,Mehran Seekh Kabab 50g,8,51.47,407.38,2027-04-06
2025-07-28,SKU0086,Dalda Cooking Oil 1L,3,700.03,2073.96,2026-07-01
2025-07-28,SKU0087,Dalda Cooking Oil 2.5L,13,310.29,3953.01,2027-03-13
2025-07-28,SKU0088,Dalda Cooking Oil 5L,5,1034.02,4997.57,2027-01-30
2025-07-28,SKU0090,Habib Banaspati 2.5kg,2,344.02,664.22,2027-02-27
2025-07-28,SKU0091,Eva Cooking Oil 1L,13,387.42,5175.59,2026-09-02
2025-07-28,SKU0093,Tapal Danedar Tea 190g,9,266.55,2360.02,2027-05-17
2025-07-28,SKU0094,Tapal Danedar Tea 475g,6,465.01,2840.57,2027-08-08
2025-07-28,SKU0098,Vital Tea 475g,13,346.22,4354.11,2027-09-09
2025-07-28,SKU0100,Sufi Basmati Rice 10kg,17,1230.04,20940.28,2027-07-12
2025-07-28,SKU0102,Guard Super Basmati 10kg,12,901.45,10517.1,2026-10-15
2025-07-28,SKU0103,Mehran Basmati Rice 5kg,10,650.88,6338.96,2026-07-17
2025-07-28,SKU0104,Shangrila Vermicelli 200g,8,99.49,775.84,2026-03-31
2025-07-28,SKU0105,Shangrila Vermicelli 400g,5,102.06,522.6,2026-01-23
2025-07-28,SKU0110,Shan Red Chilli Powder 200g,0,83.29,0.0,2027-07-22
2025-07-28,SKU0112,Lux Beauty Soap 3-pack,8,146.83,1145.55,2027-12-08
2025-07-28,SKU0113,Lux Beauty Soap 6-pack,8,255.81,2097.07,2027-09-12
2025-07-28,SKU0114,Lifebuoy Soap 3-pack,19,229.35,4481.71,2027-08-11
2025-07-28,SKU0116,Safeguard Soap 3-pack,3,179.26,561.12,2028-01-14
2025-07-28,SKU0117,Dettol Soap 3-pack,3,189.53,571.11,2028-10-16
2025-07-28,SKU0118,Dove Beauty Bar 100g,12,177.77,2088.82,2028-07-26
2025-07-28,SKU0119,Dove Beauty Bar 3-pack,17,300.96,5203.12,2028-02-12
2025-07-28,SKU0121,Fair & Lovely Cream 50g,8,105.22,829.64,2028-01-27
2025-07-28,SKU0123,Pond's Face Cream 50g,2,248.1,514.24,2028-10-23
2025-07-28,SKU0124,Pantene Shampoo 180ml,9,389.99,3486.08,2027-12-15
2025-07-28,SKU0126,Pantene Shampoo 650ml,8,201.28,1558.06,2028-07-29
2025-07-28,SKU0127,Head & Shoulders Shampoo 185ml,7,445.74,3057.17,2028-03-13
2025-07-28,SKU0128,Head & Shoulders Shampoo 400ml,14,404.28,5472.78,2027-11-23
2025-07-28,SKU0129,Sunsilk Shampoo 180ml,13,257.35,3312.12,2028-01-22
2025-07-28,SKU0131,Clear Shampoo 185ml,13,386.64,4886.12,2028-01-05
2025-07-28,SKU0132,Clear Shampoo 400ml,3,384.11,1179.07,2027-09-11
2025-07-28,SKU0133,Colgate Toothpaste 75g,12,116.87,1413.49,2028-05-14
2025-07-28,SKU0135,Close Up Toothpaste 75g,5,195.77,1019.41,2027-10-20
2025-07-28,SKU0136,Close Up Toothpaste 150g,9,109.65,1027.91,2028-06-06
2025-07-28,SKU0137,Sensodyne Toothpaste 75g,8,279.78,2240.25,2028-04-21
2025-07-28,SKU0138,Surf Excel Detergent 1kg,10,1295.0,12687.24,2028-07-26
2025-07-28,SKU0139,Surf Excel Detergent 3kg,8,1148.22,8919.87,2027-12-15
2025-07-28,SKU0140,Surf Excel Detergent 6kg,4,1065.64,4099.16,2028-06-02
2025-07-28,SKU0141,Ariel Detergent 1kg,10,719.5,7375.01,2027-09-20
2025-07-28,SKU0142,Ariel Detergent 3kg,9,569.05,5034.81,2028-04-01
2025-07-28,SKU0143,Bonus Detergent 1kg,12,570.77,6588.31,2028-05-21
2025-07-28,SKU0144,Bonus Detergent 3kg,10,277.9,2667.52,2028-10-30
2025-07-28,SKU0145,Wheel Detergent 1kg,12,131.51,1574.67,2027-08-07
2025-07-28,SKU0147,Harpic Toilet Cleaner 1L,1,273.89,286.96,2028-06-29
2025-07-28,SKU0148,Dettol Disinfectant 500ml,9,270.99,2351.67,2028-06-01
2025-07-28,SKU0150,Vim Dishwash Bar 250g,14,74.42,1011.39,2028-08-05
2025-07-28,SKU0151,Vim Dishwash Bar 500g,10,98.09,986.04,2028-01-23
2025-07-28,SKU0152,K&N's Chicken Nuggets 500g,16,553.78,8590.74,2026-07-01
2025-07-28,SKU0153,K&N's Chicken Nuggets 1kg,10,732.62,7082.68,2026-01-01
2025-07-28,SKU0156,Menu Plain Paratha 20-pack,3,245.1,752.9,2026-08-22
2025-07-28,SKU0157,Menu Plain Paratha 30-pack,14,374.91,5240.9,2026-06-07
2025-07-28,SKU0158,Makkhan Paratha 20-pack,4,223.36,908.52,2026-01-28
2025-07-28,SKU0159,Walls Ice Cream Cornetto Single,3,82.04,250.87,2026-09-23
2025-07-29,SKU0001,Nestle Everyday Milk 1L,21,160.27,3312.55,2025-11-18
2025-07-29,SKU0005,Olpers Full Cream Milk 500ml,8,248.34,2081.9,2025-07-13
2025-07-29,SKU0006,Haleeb Fresh Milk 1L,15,216.19,3357.43,2025-10-22
2025-07-29,SKU0007,Haleeb Fresh Milk 500ml,18,181.31,3244.69,2025-07-13
2025-07-29,SKU0008,Nurpur Milk 1L,12,149.39,1736.47,2025-08-29
2025-07-29,SKU0012,Nestle Yogurt 900g,3,72.85,225.64,2025-10-12
2025-07-29,SKU0013,Tarang Dahi 500g,10,121.81,1189.27,2025-07-22
2025-07-29,SKU0014,Tarang Dahi 1kg,6,127.69,767.42,2025-10-02
2025-07-29,SKU0015,Olpers Cheese Slices 200g,11,204.42,2294.5,2025-12-22
2025-07-29,SKU0016,Olpers Cheese Slices 400g,13,232.22,2974.94,2025-10-24
2025-07-29,SKU0017,Nurpur Butter 200g,4,263.73,1046.47,2026-03-04
2025-07-29,SKU0019,Coca Cola Coke 500ml,0,53.14,0.0,2026-04-23
2025-07-29,SKU0021,Coca Cola Coke 2.25L,4,120.16,470.65,2026-08-07
2025-07-29,SKU0024,Pepsi Pepsi 1.5L,10,140.83,1465.99,2026-09-02
2025-07-29,SKU0025,Pepsi Pepsi 2.25L,14,110.71,1596.36,2026-03-07
2025-07-29,SKU0026,7UP 7UP 250ml,13,143.3,1784.29,2026-02-16
2025-07-29,SKU0028,7UP 7UP 1.5L,18,85.11,1469.07,2026-05-24
2025-07-29,SKU0029,Sprite Sprite 250ml,9,120.31,1118.45,2026-06-23
2025-07-29,SKU0032,Fanta Orange 500ml,15,96.43,1385.21,2026-06-03
2025-07-29,SKU0033,Fanta Orange 1.5L,0,77.25,0.0,2026-10-05
2025-07-29,SKU0035,Shezan Mango Juice 1L,6,133.08,783.78,2026-03-03
2025-07-29,SKU0037,Nestle Pure Life Water 500ml,5,43.78,218.81,2027-07-03
2025-07-29,SKU0039,Aquafina Water 500ml,12,33.38,385.52,2026-12-27
2025-07-29,SKU0040,Aquafina Water 1.5L,2,46.63,94.99,2027-11-05
2025-07-29,SKU0041,Gourmet Green Tea 25 bags,17,247.17,4279.93,2027-04-25
2025-07-29,SKU0043,Gourmet Green Tea 100 bags,15,300.65,4643.48,2027-08-04
2025-07-29,SKU0044,Lipton Yellow Label Tea 100 bags,15,408.12,6320.87,2027-01-25
2025-07-29,SKU0046,Vital Energy Drink 250ml,26,81.95,2077.95,2027-04-20
2025-07-29,SKU0048,Lays Masala Chips 68g,4,87.27,359.2,2026-01-18
2025-07-29,SKU0052,Kolson Slanty 40g,20,42.2,849.41,2026-02-22
2025-07-29,SKU0053,Super Crisp Nimko 100g,1,87.85,90.18,2026-01-27
2025-07-29,SKU0054,Super Crisp Nimko 200g,3,81.0,230.85,2025-10-27
2025-07-29,SKU0055,Cheetos Crunchy 48g,2,42.95,86.15,2026-03-25
2025-07-29,SKU0058,Peek Freans Sooper Biscuit Family Pack,5,72.31,376.39,2025-10-20
2025-07-29,SKU0059,Peek Freans Sooper Biscuit Half Roll,7,68.8,466.01,2025-10-03
2025-07-29,SKU0060,Peek Freans Chocolate Chip 90g,13,65.18,853.84,2025-12-13
2025-07-29,SKU0061,Jubilee Chocolate Biscuit 90g,15,51.42,758.11,2025-11-24
2025-07-29,SKU0062,Jubilee Coconut Biscuit 90g,22,56.07,1221.73,2026-01-11
2025-07-29,SKU0065,Rio Wafer 18g,9,44.67,395.02,2026-02-16
2025-07-29,SKU0066,Rio Wafer 45g,21,21.4,443.96,2026-03-13
2025-07-29,SKU0068,English Biscuit White Bread Large,5,79.66,380.08,2025-09-21
2025-07-29,SKU0069,English Biscuit Brown Bread Medium,11,73.13,807.32,2025-06-06
2025-07-29,SKU0070,English Biscuit Brown Bread Large,11,71.55,766.18,2025-06-12
2025-07-29,SKU0071,Peek Freans Cake Rusk Regular,12,150.19,1853.47,2025-08-21
2025-07-29,SKU0072,Peek Freans Cake Rusk Chocolate,3,191.46,591.71,2025-10-15
2025-07-29,SKU0074,Bake Parlor Rusk Plain,2,114.16,227.26,2026-02-15
2025-07-29,SKU0076,Dawn White Bread Medium,19,89.52,1699.15,2025-08-10
2025-07-29,SKU0078,National Biryani Masala 100g,12,51.78,623.9,2026-09-07
2025-07-29,SKU0080,National Nihari Masala 50g,20,74.85,1491.66,2027-03-24
2025-07-29,SKU0081,Shan Biryani Masala 50g,14,40.95,563.33,2027-03-26
2025-07-29,SKU0083,Shan Chicken Tikka 50g,8,52.99,437.76,2027-01-31
2025-07-29,SKU0085,Mehran Seekh Kabab 50g,16,51.47,805.32,2027-02-26
2025-07-29,SKU0086,Dalda Cooking Oil 1L,0,700.03,0.0,2026-11-07
2025-07-29,SKU0087,Dalda Cooking Oil 2.5L,16,310.29,5181.45,2026-07-21
2025-07-29,SKU0088,Dalda Cooking Oil 5L,4,1034.02,4276.8,2027-04-18
2025-07-29,SKU0090,Habib Banaspati 2.5kg,7,344.02,2447.49,2026-10-30
2025-07-29,SKU0091,Eva Cooking Oil 1L,18,387.42,6691.85,2026-12-23
2025-07-29,SKU0093,Tapal Danedar Tea 190g,14,266.55,3759.29,2026-10-05
2025-07-29,SKU0094,Tapal Danedar Tea 475g,12,465.01,5409.29,2027-06-19
2025-07-29,SKU0098,Vital Tea 475g,17,346.22,5837.82,2026-10-13
2025-07-29,SKU0100,Sufi Basmati Rice 10kg,15,1230.04,17920.24,2026-11-01
2025-07-29,SKU0102,Guard Super Basmati 10kg,15,901.45,13593.41,2027-03-01
2025-07-29,SKU0103,Mehran Basmati Rice 5kg,13,650.88,8855.34,2027-04-05
2025-07-29,SKU0104,Shangrila Vermicelli 200g,11,99.49,1115.71,2026-06-19
2025-07-29,SKU0105,Shangrila Vermicelli 400g,7,102.06,717.72,2026-08-21
2025-07-29,SKU0110,Shan Red Chilli Powder 200g,3,83.29,261.71,2027-02-11
2025-07-29,SKU0112,Lux Beauty Soap 3-pack,11,146.83,1683.1,2028-02-09
2025-07-29,SKU0113,Lux Beauty Soap 6-pack,7,255.81,1870.53,2028-05-16
2025-07-29,SKU0114,Lifebuoy Soap 3-pack,22,229.35,4878.27,2027-11-10
2025-07-29,SKU0116,Safeguard Soap 3-pack,5,179.26,928.85,2027-11-30
2025-07-29,SKU0117,Dettol Soap 3-pack,1,189.53,194.49,2027-10-24
2025-07-29,SKU0118,Dove Beauty Bar 100g,14,177.77,2476.09,2028-05-18
2025-07-29,SKU0119,Dove Beauty Bar 3-pack,22,300.96,6696.75,2027-09-15
2025-07-29,SKU0121,Fair & Lovely Cream 50g,6,105.22,652.19,2027-11-12
2025-07-29,SKU0123,Pond's Face Cream 50g,4,248.1,1006.45,2028-06-23
2025-07-29,SKU0124,Pantene Shampoo 180ml,11,389.99,4192.34,2027-07-03
2025-07-29,SKU0126,Pantene Shampoo 650ml,12,201.28,2421.19,2028-08-01
2025-07-29,SKU0127,Head & Shoulders Shampoo 185ml,8,445.74,3715.42,2028-04-09
2025-07-29,SKU0128,Head & Shoulders Shampoo 400ml,17,404.28,6760.38,2028-03-03
2025-07-29,SKU0129,Sunsilk Shampoo 180ml,15,257.35,3890.67,2028-04-16
2025-07-29,SKU0131,Clear Shampoo 185ml,13,386.64,5009.64,2028-04-21
2025-07-29,SKU0132,Clear Shampoo 400ml,0,384.11,0.0,2028-07-11
2025-07-29,SKU0133,Colgate Toothpaste 75g,13,116.87,1475.44,2027-10-21
2025-07-29,SKU0135,Close Up Toothpaste 75g,2,195.77,375.89,2028-05-30
2025-07-29,SKU0136,Close Up Toothpaste 150g,16,109.65,1779.96,2028-04-17
2025-07-29,SKU0137,Sensodyne Toothpaste 75g,8,279.78,2150.32,2027-11-05
2025-07-29,SKU0138,Surf Excel Detergent 1kg,14,1295.0,17934.89,2028-07-01
2025-07-29,SKU0139,Surf Excel Detergent 3kg,8,1148.22,9077.78,2028-05-28
2025-07-29,SKU0140,Surf Excel Detergent 6kg,5,1065.64,5135.59,2028-06-02
2025-07-29,SKU0141,Ariel Detergent 1kg,19,719.5,13786.65,2027-11-03
2025-07-29,SKU0142,Ariel Detergent 3kg,16,569.05,9107.9,2028-08-31
2025-07-29,SKU0143,Bonus Detergent 1kg,18,570.77,10457.78,2027-06-15
2025-07-29,SKU0144,Bonus Detergent 3kg,12,277.9,3337.27,2027-11-29
2025-07-29,SKU0145,Wheel Detergent 1kg,15,131.51,1943.66,2027-11-07
2025-07-29,SKU0147,Harpic Toilet Cleaner 1L,9,273.89,2451.42,2028-06-06
2025-07-29,SKU0148,Dettol Disinfectant 500ml,13,270.99,3347.35,2028-05-27
2025-07-29,SKU0150,Vim Dishwash Bar 250g,18,74.42,1338.52,2028-05-26
2025-07-29,SKU0151,Vim Dishwash Bar 500g,15,98.09,1427.68,2028-01-28
2025-07-29,SKU0152,K&N's Chicken Nuggets 500g,13,553.78,7044.35,2026-05-17
2025-07-29,SKU0153,K&N's Chicken Nuggets 1kg,12,732.62,8508.09,2026-06-12
2025-07-29,SKU0156,Menu Plain Paratha 20-pack,5,245.1,1262.16,2026-09-22
2025-07-29,SKU0157,Menu Plain Paratha 30-pack,18,374.91,6921.24,2026-01-21
2025-07-29,SKU0158,Makkhan Paratha 20-pack,2,223.36,428.87,2026-06-17
2025-07-29,SKU0159,Walls Ice Cream Cornetto Single,2,82.04,156.53,2026-03-13
2025-07-30,SKU0001,Nestle Everyday Milk 1L,25,160.27,3944.94,2025-10-03
2025-07-30,SKU0005,Olpers Full Cream Milk 500ml,7,248.34,1714.2,2025-08-18
2025-07-30,SKU0006,Haleeb Fresh Milk 1L,20,216.19,4266.32,2025-11-14
2025-07-30,SKU0007,Haleeb Fresh Milk 500ml,19,181.31,3441.49,2025-12-03
2025-07-30,SKU0008,Nurpur Milk 1L,10,149.39,1552.56,2025-09-02
2025-07-30,SKU0012,Nestle Yogurt 900g,1,72.85,70.63,2025-10-12
2025-07-30,SKU0013,Tarang Dahi 500g,14,121.81,1639.02,2025-07-15
2025-07-30,SKU0014,Tarang Dahi 1kg,4,127.69,514.03,2025-07-30
2025-07-30,SKU0015,Olpers Cheese Slices 200g,12,204.42,2444.81,2025-11-28
2025-07-30,SKU0016,Olpers Cheese Slices 400g,19,232.22,4543.49,2026-01-26
2025-07-30,SKU0017,Nurpur Butter 200g,4,263.73,1050.84,2026-02-07
2025-07-30,SKU0019,Coca Cola Coke 500ml,2,53.14,108.98,2026-06-09
2025-07-30,SKU0021,Coca Cola Coke 2.25L,2,120.16,246.92,2026-02-27
2025-07-30,SKU0024,Pepsi Pepsi 1.5L,11,140.83,1607.5,2026-05-31
2025-07-30,SKU0025,Pepsi Pepsi 2.25L,18,110.71,1996.72,2026-06-08
2025-07-30,SKU0026,7UP 7UP 250ml,18,143.3,2573.0,2026-04-12
2025-07-30,SKU0028,7UP 7UP 1.5L,19,85.11,1675.63,2026-06-01
2025-07-30,SKU0029,Sprite Sprite 250ml,8,120.31,957.91,2026-01-26
2025-07-30,SKU0032,Fanta Orange 500ml,19,96.43,1905.52,2026-03-11
2025-07-30,SKU0033,Fanta Orange 1.5L,5,77.25,384.76,2026-01-24
2025-07-30,SKU0035,Shezan Mango Juice 1L,10,133.08,1294.68,2026-05-27
2025-07-30,SKU0037,Nestle Pure Life Water 500ml,3,43.78,137.19,2027-02-22
2025-07-30,SKU0039,Aquafina Water 500ml,11,33.38,380.72,2027-04-11
2025-07-30,SKU0040,Aquafina Water 1.5L,3,46.63,136.87,2027-03-21
2025-07-30,SKU0041,Gourmet Green Tea 25 bags,20,247.17,5002.76,2027-03-03
2025-07-30,SKU0043,Gourmet Green Tea 100 bags,18,300.65,5644.07,2027-02-28
2025-07-30,SKU0044,Lipton Yellow Label Tea 100 bags,13,408.12,5289.8,2026-09-29
2025-07-30,SKU0046,Vital Energy Drink 250ml,23,81.95,1919.08,2026-06-04
2025-07-30,SKU0048,Lays Masala Chips 68g,6,87.27,539.41,2026-03-05
2025-07-30,SKU0052,Kolson Slanty 40g,19,42.2,773.49,2026-01-19
2025-07-30,SKU0053,Super Crisp Nimko 100g,5,87.85,450.8,2026-01-27
2025-07-30,SKU0054,Super Crisp Nimko 200g,7,81.0,552.03,2025-11-30
2025-07-30,SKU0055,Cheetos Crunchy 48g,2,42.95,89.91,2025-12-08
2025-07-30,SKU0058,Peek Freans Sooper Biscuit Family Pack,10,72.31,708.3,2026-01-04
2025-07-30,SKU0059,Peek Freans Sooper Biscuit Half Roll,4,68.8,279.2,2025-10-24
2025-07-30,SKU0060,Peek Freans Chocolate Chip 90g,17,65.18,1151.23,2026-01-23
2025-07-30,SKU0061,Jubilee Chocolate Biscuit 90g,15,51.42,807.83,2025-11-13
2025-07-30,SKU0062,Jubilee Coconut Biscuit 90g,25,56.07,1414.01,2026-04-10
2025-07-30,SKU0065,Rio Wafer 18g,9,44.67,408.69,2026-01-08
2025-07-30,SKU0066,Rio Wafer 45g,24,21.4,495.09,2026-04-15
2025-07-30,SKU0068,English Biscuit White Bread Large,2,79.66,164.36,2025-09-13
2025-07-30,SKU0069,English Biscuit Brown Bread Medium,12,73.13,919.95,2025-08-27
2025-07-30,SKU0070,English Biscuit Brown Bread Large,11,71.55,796.24,2025-06-23
2025-07-30,SKU0071,Peek Freans Cake Rusk Regular,14,150.19,2096.36,2025-09-13
2025-07-30,SKU0072,Peek Freans Cake Rusk Chocolate,4,191.46,795.2,2025-12-02
2025-07-30,SKU0074,Bake Parlor Rusk Plain,0,114.16,0.0,2025-12-26
2025-07-30,SKU0076,Dawn White Bread Medium,14,89.52,1299.89,2025-12-05
2025-07-30,SKU0078,National Biryani Masala 100g,9,51.78,483.89,2027-04-09
2025-07-30,SKU0080,National Nihari Masala 50g,23,74.85,1655.98,2027-04-06
2025-07-30,SKU0081,Shan Biryani Masala 50g,14,40.95,554.87,2027-07-24
2025-07-30,SKU0083,Shan Chicken Tikka 50g,10,52.99,526.07,2027-05-19
2025-07-30,SKU0085,Mehran Seekh Kabab 50g,21,51.47,1121.94,2026-08-06
2025-07-30,SKU0086,Dalda Cooking Oil 1L,5,700.03,3404.07,2027-03-03
2025-07-30,SKU0087,Dalda Cooking Oil 2.5L,17,310.29,5257.53,2026-12-07
2025-07-30,SKU0088,Dalda Cooking Oil 5L,5,1034.02,4935.88,2026-10-02
2025-07-30,SKU0090,Habib Banaspati 2.5kg,9,344.02,3008.29,2027-01-09
2025-07-30,SKU0091,Eva Cooking Oil 1L,21,387.42,7802.8,2026-08-05
2025-07-30,SKU0093,Tapal Danedar Tea 190g,15,266.55,3895.98,2027-05-03
2025-07-30,SKU0094,Tapal Danedar Tea 475g,9,465.01,4091.6,2027-04-11
2025-07-30,SKU0098,Vital Tea 475g,18,346.22,6348.87,2026-12-28
2025-07-30,SKU0100,Sufi Basmati Rice 10kg,17,1230.04,20058.35,2026-09-16
2025-07-30,SKU0102,Guard Super Basmati 10kg,18,901.45,15986.1,2027-04-14
2025-07-30,SKU0103,Mehran Basmati Rice 5kg,14,650.88,8749.51,2026-09-18
2025-07-30,SKU0104,Shangrila Vermicelli 200g,13,99.49,1279.49,2026-02-24
2025-07-30,SKU0105,Shangrila Vermicelli 400g,6,102.06,602.47,2026-08-21
2025-07-30,SKU0110,Shan Red Chilli Powder 200g,1,83.29,81.24,2027-07-13
2025-07-30,SKU0112,Lux Beauty Soap 3-pack,11,146.83,1551.12,2028-07-15
2025-07-30,SKU0113,Lux Beauty Soap 6-pack,12,255.81,3114.3,2027-12-27
2025-07-30,SKU0114,Lifebuoy Soap 3-pack,23,229.35,5507.55,2028-03-14
2025-07-30,SKU0116,Safeguard Soap 3-pack,3,179.26,541.35,2028-07-06
2025-07-30,SKU0117,Dettol Soap 3-pack,3,189.53,584.99,2028-01-02
2025-07-30,SKU0118,Dove Beauty Bar 100g,17,177.77,2881.49,2027-12-17
2025-07-30,SKU0119,Dove Beauty Bar 3-pack,23,300.96,6610.03,2028-07-14
2025-07-30,SKU0121,Fair & Lovely Cream 50g,7,105.22,735.08,2028-04-01
2025-07-30,SKU0123,Pond's Face Cream 50g,9,248.1,2221.58,2028-06-23
2025-07-30,SKU0124,Pantene Shampoo 180ml,12,389.99,4495.44,2028-09-04
2025-07-30,SKU0126,Pantene Shampoo 650ml,10,201.28,2098.3,2027-11-03
2025-07-30,SKU0127,Head & Shoulders Shampoo 185ml,10,445.74,4572.87,2028-07-24
2025-07-30,SKU0128,Head & Shoulders Shampoo 400ml,15,404.28,6326.46,2028-04-22
2025-07-30,SKU0129,Sunsilk Shampoo 180ml,18,257.35,4470.67,2028-06-10
2025-07-30,SKU0131,Clear Shampoo 185ml,18,386.64,7046.73,2028-08-14
2025-07-30,SKU0132,Clear Shampoo 400ml,0,384.11,0.0,2028-05-13
2025-07-30,SKU0133,Colgate Toothpaste 75g,15,116.87,1838.69,2028-01-23
2025-07-30,SKU0135,Close Up Toothpaste 75g,8,195.77,1584.0,2028-04-25
2025-07-30,SKU0136,Close Up Toothpaste 150g,16,109.65,1755.47,2028-06-06
2025-07-30,SKU0137,Sensodyne Toothpaste 75g,14,279.78,3990.26,2028-03-22
2025-07-30,SKU0138,Surf Excel Detergent 1kg,14,1295.0,18065.83,2028-07-13
2025-07-30,SKU0139,Surf Excel Detergent 3kg,10,1148.22,11243.72,2027-10-08
2025-07-30,SKU0140,Surf Excel Detergent 6kg,7,1065.64,7654.26,2028-03-01
2025-07-30,SKU0141,Ariel Detergent 1kg,18,719.5,13067.11,2028-05-14
2025-07-30,SKU0142,Ariel Detergent 3kg,19,569.05,11110.03,2028-05-04
2025-07-30,SKU0143,Bonus Detergent 1kg,18,570.77,10165.66,2028-10-25
2025-07-30,SKU0144,Bonus Detergent 3kg,18,277.9,4843.76,2028-02-11
2025-07-30,SKU0145,Wheel Detergent 1kg,16,131.51,2180.85,2028-03-19
2025-07-30,SKU0147,Harpic Toilet Cleaner 1L,4,273.89,1078.85,2028-06-27
2025-07-30,SKU0148,Dettol Disinfectant 500ml,13,270.99,3455.46,2027-08-20
